Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
79,147.10500,147.70500,600 kHz,Plus,Auto,0DE Simla,Large,T Sql,107.2 Hz,023,High,Off,Auto,Off,8 12167 1034.00 CO Elbert Simla WA0DE,1500 Hz
80,146.61000,146.01000,600 kHz,Minus,Auto,0DK Boulder,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 13 967.00 CO Boulder Boulder W0DK,1500 Hz
81,146.73000,146.13000,600 kHz,Minus,Auto,0DK Boulder,Large,T Sql,91.5 Hz,023,High,Off,Auto,Off,8 15 973.00 CO Boulder Boulder K0DK,1500 Hz
82,449.40000,444.40000,5.00 MHz,Minus,Auto,0DK Boulder,Large,Tone,91.5 Hz,023,High,Off,Auto,Off,8 21 969.00 CO Boulder Boulder K0DK,1500 Hz
83,448.90000,443.90000,5.00 MHz,Minus,Auto,0DK Boulder Table Mesa,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 10 967.00 CO Boulder Boulder Table Mesa W0DK,1500 Hz
84,146.70000,146.10000,600 kHz,Minus,Auto,0DK Boulder Table Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 14 966.00 CO Boulder Boulder Table Mountain W0DK,1500 Hz
85,449.92500,444.92500,5.00 MHz,Minus,Auto,0EB Hudson,Large,T Sql,114.8 Hz,023,High,Off,Auto,Off,8 8216 1018.00 CO Weld Hudson K0EB,1500 Hz
86,449.85000,444.85000,5.00 MHz,Minus,Auto,0EP Durango,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 11546 663.00 CO La Plata Durango K0EP,1500 Hz
87,146.67000,146.07000,600 kHz,Minus,Auto,0EP Durango Eagle Pass,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 113 654.00 CO La Plata Durango Eagle Pass K0EP,1500 Hz
88,146.70000,146.10000,600 kHz,Minus,Auto,0EP Durango Missionary Ridge,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 116 674.00 CO La Plata Durango Missionary Ridge K0EP,1500 Hz
89,146.68500,146.08500,600 kHz,Minus,Auto,0FH Estes Park,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 119 971.00 CO Larimer Estes Park N0FH,1500 Hz
90,449.80000,444.80000,5.00 MHz,Minus,Auto,0FH Estes Park,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 120 966.00 CO Larimer Estes Park N0FH,1500 Hz
91,449.75000,444.75000,5.00 MHz,Minus,Auto,0GO Golden Guy Hill,Large,T Sql,103.5 Hz,023,High,Off,Auto,Off,8 265 954.00 CO Jefferson Golden Guy Hill KI0GO,1500 Hz
92,448.97500,443.97500,5.00 MHz,Minus,Auto,0GV Golden,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 137 961.00 CO Jefferson Golden W0GV,1500 Hz
93,449.55000,444.55000,5.00 MHz,Minus,Auto,0IA Boulder,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 11 969.00 CO Boulder Boulder W0IA,1500 Hz
94,146.76000,146.16000,600 kHz,Minus,Auto,0IA Boulder Gunbarrel Hill,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 16 979.00 CO Boulder Boulder Gunbarrel Hill W0IA,1500 Hz
95,146.92500,146.32500,600 kHz,Minus,Auto,0JS Creede,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 63 757.00 CO Mineral Creede WA0JS,1500 Hz
96,146.91000,146.31000,600 kHz,Minus,Auto,0JZ Gold Hill,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 13368 960.00 CO Boulder Gold Hill W0JZ,1500 Hz
97,447.30000,442.30000,5.00 MHz,Minus,Auto,0KC Fort Lupton,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8739 1007.00 CO Weld Fort Lupton AC0KC,1500 Hz
98,448.25000,443.25000,5.00 MHz,Minus,Auto,0KG Colorado Springs Broadmoor A,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 8198 962.00 CO El Paso Colorado Springs Broadmoor Area N0KG,1500 Hz
99,146.64000,146.04000,600 kHz,Minus,Auto,0KM Center,Large,T Sql,77.0 Hz,023,High,Off,Auto,Off,8 14200 826.00 CO Rio Grande Center N0KM,1500 Hz
100,447.10000,442.10000,5.00 MHz,Minus,Auto,0KM Center,Large,Tone,77.0 Hz,023,High,Off,Auto,Off,8 16645 825.00 CO Rio Grande Center N0KM,1500 Hz
101,447.85000,442.85000,5.00 MHz,Minus,Auto,0KQ Evergreen Saddleback Mountai,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 9580 942.00 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
102,147.04500,147.64500,600 kHz,Plus,Auto,0ML Northglenn,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 185 985.00 CO Adams Northglenn K0ML,1500 Hz
103,147.33000,147.93000,600 kHz,Plus,Auto,0MR Paonia,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8179 735.00 CO Delta Paonia KI0MR,1500 Hz
104,447.72500,442.72500,5.00 MHz,Minus,Auto,0NR Monument Monument Hill,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 183 965.00 CO El Paso Monument Monument Hill K0NR,1500 Hz
105,449.72500,444.72500,5.00 MHz,Minus,Auto,0OJ Greeley UNC,Large,Tone,127.3 Hz,023,High,Off,Auto,Off,8 159 1030.00 CO Weld Greeley UNC K0OJ,1500 Hz
106,146.89500,146.29500,600 kHz,Minus,Auto,0PC Bailey Dick Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 7 927.00 CO Park Bailey Dick Mountain AB0PC,1500 Hz
107,447.45000,442.45000,5.00 MHz,Minus,Auto,0PW Pueblo West Liberty Point,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 18346 955.00 CO Pueblo Pueblo West Liberty Point NA0PW,1500 Hz
108,146.61000,146.01000,600 kHz,Minus,Auto,0RV Vail Bald Mountain,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 256 865.00 CO Eagle Vail Bald Mountain K0RV,1500 Hz
109,145.47500,144.87500,600 kHz,Minus,Auto,0SJ Boulder Blue Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 75 980.00 CO Jefferson Boulder Blue Mountain KE0SJ,1500 Hz
110,145.28000,144.68000,600 kHz,Minus,Auto,0SJ Golden Centennial Cone,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 140 950.00 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
111,449.52500,444.52500,5.00 MHz,Minus,Auto,0SJ Golden Centennial Cone,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 138 950.00 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
112,447.62500,442.62500,5.00 MHz,Minus,Auto,0SJ Lochbuie,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 9771 1012.00 CO Adams Lochbuie KE0SJ,1500 Hz
113,146.65500,146.05500,600 kHz,Minus,Auto,0ST Pueblo Pueblo,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 192 965.00 CO Pueblo Pueblo Pueblo K0ST,1500 Hz
114,449.50000,444.50000,5.00 MHz,Minus,Auto,0SW Collbran,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 36 723.00 CO Mesa Collbran KB0SW,1500 Hz
115,447.00000,442.00000,5.00 MHz,Minus,Auto,0SW Loma Baxter Pass,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 174 668.00 CO Garfield Loma Baxter Pass KB0SW,1500 Hz
116,447.75000,442.75000,5.00 MHz,Minus,Auto,0SZ Boulder Lee Hill,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 19 965.00 CO Boulder Boulder Lee Hill N0SZ,1500 Hz
117,449.22500,444.22500,5.00 MHz,Minus,Auto,0SZ Denver Thorodin Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 97 951.00 CO Gilpin Denver Thorodin Mountain N0SZ,1500 Hz
118,448.22500,443.22500,5.00 MHz,Minus,Auto,0SZ Idaho Springs Squaw Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 8197 937.00 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,1500 Hz
119,146.85000,146.25000,600 kHz,Minus,Auto,0TP Colorado Springs,Large,Tone,156.7 Hz,023,High,Off,Auto,Off,8 42 968.00 CO El Paso Colorado Springs AD0TP,1500 Hz
120,448.62500,443.62500,5.00 MHz,Minus,Auto,0TX Golden Centennial Cone,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 112 950.00 CO Jefferson Golden Centennial Cone W0TX,1500 Hz
121,145.49000,144.89000,600 kHz,Minus,Auto,0TX Idaho Springs Centennial Con,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 76 937.00 CO Jefferson Idaho Springs Centennial Cone W0TX,1500 Hz
122,449.35000,444.35000,5.00 MHz,Minus,Auto,0TX Idaho Springs Squaw Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 98 937.00 CO Clear Creek Idaho Springs Squaw Mountain W0TX,1500 Hz
123,147.33000,147.93000,600 kHz,Plus,Auto,0TX Lakewood Green Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 85 965.00 CO Jefferson Lakewood Green Mountain W0TX,1500 Hz
124,449.77500,444.77500,5.00 MHz,Minus,Auto,0TX Lakewood Green Mtn,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 8215 965.00 CO Jefferson Lakewood Green Mtn W0TX,1500 Hz
125,447.82500,442.82500,5.00 MHz,Minus,Auto,0TX Lakewood St Anthony Medical,Large,T DCS,100.0 Hz,073,High,Off,Auto,Off,8 5805 967.00 CO Jefferson Lakewood St Anthony Medical Campus W0TX,1500 Hz
126,145.22000,144.62000,600 kHz,Minus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8167 669.00 CO Mesa Grand Junction KE0TY,1500 Hz
127,147.39000,147.99000,600 kHz,Plus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 152 669.00 CO Mesa Grand Junction KE0TY,1500 Hz
128,448.40000,443.40000,5.00 MHz,Minus,Auto,0VH Aurora 225 and Parker Road,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 18892 986.00 CO Arapahoe Aurora 225 and Parker Road KE0VH,1500 Hz
129,449.62500,444.62500,5.00 MHz,Minus,Auto,0VH Golden Lookout Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 139 959.00 CO Jefferson Golden Lookout Mountain KE0VH,1500 Hz
130,447.05000,442.05000,5.00 MHz,Minus,Auto,0VQ Aspen Aspen Mountain,Large,T Sql,136.5 Hz,023,High,Off,Auto,Off,8 260 809.00 CO Pitkin Aspen Aspen Mountain K0VQ,1500 Hz
131,447.15000,442.15000,5.00 MHz,Minus,Auto,0VQ Carbondale Missouri Heights,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,8 6009 799.00 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
132,147.30000,147.90000,600 kHz,Plus,Auto,0VQ Glenwood Springs Three Mile,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 131 788.00 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
133,447.02500,442.02500,5.00 MHz,Minus,Auto,0WF Colorado Springs,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 49 962.00 CO El Paso Colorado Springs KF0WF,1500 Hz
134,147.04000,147.64000,600 kHz,Plus,Auto,5EM Abiquiu Cerro Pelon,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15632 788.00 NM Rio Arriba Abiquiu Cerro Pelon NM5EM,1500 Hz
135,145.17500,144.57500,600 kHz,Minus,Auto,5EM Cuba Eureka Mesa,Large,T Sql,156.7 Hz,023,High,Off,Auto,Off,35 15615 748.00 NM Sandoval Cuba Eureka Mesa NM5EM,1500 Hz
136,449.95000,444.95000,5.00 MHz,Minus,Auto,5GF Gunnison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 161 777.00 CO Gunnison Gunnison K5GF,1500 Hz
137,447.37500,442.37500,5.00 MHz,Minus,Auto,5JL Trinidad Raton Pass,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 13499 959.00 CO Las Animas Trinidad Raton Pass KG5JL,1500 Hz
138,147.28000,147.88000,600 kHz,Plus,Auto,5ML Bloomfield Harris Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 51 662.00 NM San Juan Bloomfield Harris Mesa NM5ML,1500 Hz
139,147.24000,147.84000,600 kHz,Plus,Auto,5ML Cuba Eureka Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 66 748.00 NM Sandoval Cuba Eureka Mesa NM5ML,1500 Hz
140,444.35000,449.35000,5.00 MHz,Plus,Auto,5ML Eagle Nest Iron Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 77 890.00 NM Colfax Eagle Nest Iron Mountain NM5ML,1500 Hz
141,147.22000,147.82000,600 kHz,Plus,Auto,5ML Gallup Deza Bluffs,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 89 576.00 NM McKinley Gallup Deza Bluffs NM5ML,1500 Hz
142,147.28000,147.88000,600 kHz,Plus,Auto,5ML Raton Sierra Grande,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 136 963.00 NM Colfax Raton Sierra Grande NM5ML,1500 Hz
143,147.14000,147.74000,600 kHz,Plus,Auto,5ML Taos Ski Valley,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 11288 872.00 NM Taos Taos Ski Valley NM5ML,1500 Hz
144,147.22000,147.82000,600 kHz,Plus,Auto,5ML Tres Piedras San Antonio Mou,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 175 822.00 NM Rio Arriba Tres Piedras San Antonio Mountain NM5ML,1500 Hz
145,443.10000,448.10000,5.00 MHz,Plus,Auto,5SC San Ysidro Pajarito Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 9767 750.00 NM Sandoval San Ysidro Pajarito Peak NM5SC,1500 Hz
146,145.19000,144.59000,600 kHz,Minus,Auto,5SF Los Alamos Pajarito Mountain,Large,T Sql,162.2 Hz,023,High,Off,Auto,Off,35 118 790.00 NM Los Alamos Los Alamos Pajarito Mountain W5SF,1500 Hz
147,146.74000,146.14000,600 kHz,Minus,Auto,5SJ Aztec,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 43 647.00 NM San Juan Aztec NM5SJ,1500 Hz
148,145.43000,144.83000,600 kHz,Minus,Auto,5SJ Dulce,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,35 15624 736.00 NM Rio Arriba Dulce NM5SJ,1500 Hz
149,145.49000,144.89000,600 kHz,Minus,Auto,5SJ Lybrook,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 128 683.00 NM Rio Arriba Lybrook NM5SJ,1500 Hz
150,146.82000,146.22000,600 kHz,Minus,Auto,5SJ Red Rock Roof Butte,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,4 72 546.00 AZ Apache Red Rock Roof Butte NM5SJ,1500 Hz
151,449.00000,444.00000,5.00 MHz,Minus,Auto,5WY Farmington,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 87 626.00 NM San Juan Farmington K5WY,1500 Hz
152,147.39000,147.99000,600 kHz,Plus,Auto,7BN Rawlins,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,56 55 932.00 WY Carbon Rawlins KD7BN,1500 Hz
153,146.73000,146.13000,600 kHz,Minus,Auto,7BR Torrington,Large,None,100.0 Hz,023,High,Off,Auto,Off,56 42 1155.00 WY Goshen Torrington KF7BR,1500 Hz
154,448.75000,443.75000,5.00 MHz,Minus,Auto,7DB Page (az) Navajo Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 169 398.00 UT San Juan Page (az) Navajo Mountain NA7DB,1500 Hz
