Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroup Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Central Regional,Northern Colorado Regional,County,Op Status,Sponsor,Links,Notes,Web links,Coordination,Last update
446.9375,-5,CC7,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,DMR,67.19,NNE,,08,7190,39.67979813,-105.49299622,446.9375,441.9375,1,7,310801,RMHR c Record retrieved from radioid.net,,RMHAM,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Full-Time Southern Colorado 2 719 Full-Time Central Regional 2 720 Full-Time Northern Colorado Regional 2 721 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,2,2,Clear Creek,On-Air,Rocky Mountain Ham Radio,Full-time to the Colorado TRBO System .,See the website for programming information.,Rocky Mountain Ham Radio,CCARC,2019-11-27
