Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Affiliate,Features,FM,Analog Bandwidth,Nets,Web links,Last update
423,820,ATV,W0BTV,Boulder,CO,OPEN,FM,192.1,N,,08,18534,39.97848511,-105.27445221,423,1243,ATV,Boulder,On-Air,"Wide Area, WY border to DIA to SE Denver",BATVC,ATN,"dual-mode, NTSC analog &amp; DVB-T digital ATV",Yes; analog capable.,,"ATV, Thurs, 3pm local",https://kh6htv.com/,2020-02-25
