Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Southern Colorado,Devilshead Local,County,Grid,Op Status,Links,Notes,Web links,Coordination,Last update
446.925,-5,CC8,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,DMR,163.65,WSW,,08,7193,39.26480103,-105.11399841,446.925,441.925,1,8,310817,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Southern Colorado 1 719 Devilshead Local 2 711 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,Douglas,DM79KG,On-Air,Full-time to the Colorado TRBO System .,See the website for programming info.,Rocky Mountain Ham Radio,CCARC,2019-11-27
