Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,FM,Analog Bandwidth,Notes,Nets,Coordination,Last update
145.445,-0.6,88.5,KB0VJJ,"Leadville, Mosquito Pass",CO,OPEN,FM,88.23,NNW,,08,172,39.28139877,-106.18599701,145.445,144.845,88.5,Lake,On-Air,45,Colorado Connection,E-power (solar).,Yes; analog capable.,,"At 13,685;, it is one of the highest 2-meter repeaters in North America. January 2021 - This repeater has been on and off the air intermittently due to solar/battery issues, check sponsor website for latest",Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,CCARC,2021-02-09
