Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,DMR Enabled,Color Code,DMR ID,IPSC Network,Local Network,Wide Network,Talkgroups,Colorado,REACT,CO Severe WX,County,Op Status,Features,Web links,Last update
449.2,-5,CC1,W0CTS,Lamar,CO,OPEN,DMR,135.6,S,,08,18386,38.12810135,-102.53199768,449.2,444.2,162.2,162.2,1,1,311409,BrandMeister c Record retrieved from radioid.net,BrandMeister US,BrandMeister,"Open Talkgroup View Assignment TS TG Access Colorado 1 3108 Full-Time REACT 1 3740 Full-Time CO Severe WX 1 31083 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,Prowers,On-Air,TS1 TG3108 Colorado TS1 TG31083 Co Severe Wx TS2 not networked/local,https://brandmeister.network/?page=repeater&amp;id=311409,2019-12-21
