Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Grid,Op Status,Sponsor,Affiliate,Features,FM,Analog Bandwidth,Notes,Web links,Coordination,Last update
53.03,-1.7,88.5,WB0WDF,"Canon City, Fremont Peak",CO,OPEN,FM,52.71,SE,,08,29,38.45420074,-105.29000092,53.03,51.33,88.5,88.5,Fremont,DM78IK,On-Air,WB0WDF,RGARC,"E-power (Bat). Split Site; TX Fremont Peak, RX 8 Mile Mountain",Yes; analog capable.,,Split site Fremont peak transmitter and 8 mile mountain reciever.,Http://www.qsl.net/rghc,CCARC,2012-07-10
