Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Central Regional,County,Op Status,Sponsor,Affiliate,Features,Web links,Coordination,Last update
445.05,-5,CC7,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,DMR,162.9,WNW,,08,19318,39.089,-108.225,445.05,440.05,1,7,312125,c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Full-Time Central Regional 2 720 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,Mesa,On-Air,RMHAM,N0SZ,"Central 720 TS2, Wide 700 TS1,",https://www.rmham.org/dmr-site-information/,CCARC,2021-02-09
