Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,FM,Analog Bandwidth,Last update
147.375,0.6,123,KB0WYT,Scottsbluff,NE,OPEN,FM,98.29,E,,31,18468,41.76279831,-100.6740036,147.375,147.975,123,Scotts Bluff,DN91PS,On-Air,"Good Coverage for the cities of Gering, Scottsbluff, &amp; Terrytown.",Yes; analog capable.,,2020-08-01
