ID,StateID,Callsign,Use,Status,SquelchTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,DigitalTone.Input,DigitalTone.Output
284,32,WB6TNP,Open,On-Air,,,,35.25149918,-114.7480011,Clark,NV,"Bullhead City, Spirit Mountain",902.8875,927.8875,606,
