ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.Wires,VOIP.EchoLink.NodeID,VOIP.IRLP.NodeID
311,32,N7ARR,Open,On-Air,,,36.16619873,-115.01799774,Clark,NV,"Las Vegas, QTH",146.4,147,123,,,,155103,3260
