ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
124,32,N7ARR,Open,On-Air,,,36.00730133,-115.00700378,Clark,NV,"Henderson, Black Mountain",444.75,449.75,123,,,,,3705
