ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
29,32,N7ARR,Open,Off-Air,,,36.49399948,-116.51300049,Clark,NV,Amargosa Valley,146.31,146.91,123,,,,,7337
