ID,StateID,Callsign,Use,Status,SquelchTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,DigitalTone.Input,DigitalTone.Output
283,32,KP4UZ,Open,On-Air,,,,36.00730133,-115.00700378,Clark,NV,"Henderson, Black Mountain",902.475,927.475,432,
