ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
145,32,W7HTL,Open,On-Air,,,36.10250092,-115.39399719,Clark,NV,"Las Vegas, Blue Diamond Hill",441.2,446.2,77,,,,,1775
