ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
3109,32,W7AES,Open,On-Air,,,,35.99580002,-114.86399841,Clark,NV,"Las Vegas, Red Mountain",444.575,449.575,,,,,W7AES (B) Gateway Repeater
