ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.IRLP,VOIP.Wires,VOIP.EchoLink.NodeID
137,32,KG6ALU,Closed,On-Air,,,35.95600128,-115.4940033,Clark,NV,"Las Vegas, Lo Potosi Mountain",443.825,448.825,146.2,,,,,391730
