ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
332,32,N6IMS,Open,On-Air,,,,,35.95600128,-115.4940033,Clark,NV,"Las Vegas, Lo Potosi Mountain",442.75,447.75
