ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
330,32,WA6TLW,Open,On-Air,,,,,35.96519852,-115.5,Clark,NV,"Las Vegas, Hi Potosi Mountain",442.175,447.175
