ID,StateID,Callsign,Use,Status,SquelchTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,DigitalTone.Input,DigitalTone.Output
11559,32,N7SGV,Open,On-Air,,,,36.31919861,-115.5739975,Clark,NV,"Las Vegas, Angel Pk",147.78,147.18,244,
