ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
9524,32,W7LKO,Open,Other,,,,,40.83240128,-115.76300049,Elko,NV,Elko,449.8,444.8
