ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
3110,32,W7AES,Open,On-Air,,,,35.99580002,-114.86399841,Clark,NV,Boulder City,1262.39,1282.39,,,,,W7AES (A) Gateway Repeater
