1,146.40000,146.40000,0.00000,OFF,FM,FM Voice,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,FM Voice,0
2,448.70000,443.70000,5.00000,-RPT,FM,WQ8M Par,TONE ENC,146.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 274 11.46 CO Douglas Parker WQ8M,0
3,145.19000,144.59000,0.60000,-RPT,FM,N0OBA Au,TONE ENC,151.4 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 8741 11.59 CO Arapahoe Aurora N0OBA,0
4,448.40000,443.40000,5.00000,-RPT,FM,N0ZUQ Au,TONE ENC,94.8 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 8202 12.53 CO Arapahoe Aurora N0ZUQ,0
5,448.27500,443.27500,5.00000,-RPT,FM,W0BG Aur,TONE ENC,156.7 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 8199 12.53 CO Arapahoe Aurora W0BG,0
6,449.95000,444.95000,5.00000,-RPT,FM,W9SL Aur,TONE ENC,77.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 8743 12.53 CO Arapahoe Aurora W9SL,0
7,448.82500,443.82500,5.00000,-RPT,FM,WN7ANT A,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 16032 12.53 CO Arapahoe Aurora WN7ANT,0
8,448.50000,443.50000,5.00000,-RPT,FM,KB0UDD A,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 92 12.57 CO Denver Aurora, Smokey Hill KB0UDD",0
9,447.92500,442.92500,5.00000,-RPT,FM,K0FEZ De,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 8196 14.58 CO Denver Denver K0FEZ,0
10,145.47500,144.87500,0.60000,-RPT,FM,KE0SJ Bo,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 75 14.69 CO Jefferson Boulder, Blue Mountain KE0SJ",0
11,146.71500,146.11500,0.60000,-RPT,FM,N0JXN De,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 79 14.69 CO Denver Denver N0JXN,0
12,448.07500,443.07500,5.00000,-RPT,FM,N5EHP De,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 91 14.69 CO Denver Denver N5EHP,0
13,447.52500,442.52500,5.00000,-RPT,FM,N0ESQ Pa,TONE ENC,203.5 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 8189 15.57 CO Douglas Parker, Hess Reservoir N0ESQ",0
14,447.17500,442.17500,5.00000,-RPT,FM,W0JRL De,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 12216 16.35 CO Denver Denver, Broadway Plaza Lofts W0JRL",0
15,446.90000,441.90000,5.00000,-RPT,FM,K0PRA Pa,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 18248 16.56 CO Arapahoe Parker K0PRA,0
16,147.33000,147.93000,0.60000,+RPT,FM,W0TX Lak,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 85 22.24 CO Jefferson Lakewood, Green Mountain W0TX",0
17,448.15000,443.15000,5.00000,-RPT,FM,WE0FUN D,TONE ENC,141.3 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 9765 22.59 CO Denver Denver, Green Valley Ranch WE0FUN",0
18,147.21000,147.81000,0.60000,+RPT,FM,KD0SSP L,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 9775 23.97 CO Jefferson Lakewood, Moffat Treatment Plant KD0SSP",0
19,146.88000,146.28000,0.60000,-RPT,FM,N0PUF Ce,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 80 24.32 CO Jefferson Centennial, Warren Mountain N0PUF",0
20,449.30000,444.30000,5.00000,-RPT,FM,N1UPS We,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 8208 26.35 CO Adams Westminster N1UPS,0
21,447.87500,442.87500,5.00000,-RPT,FM,N6LXX Mo,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 10513 28.27 CO Jefferson Morrison, Mt. Morrison N6LXX",0
22,147.04500,147.64500,0.60000,+RPT,FM,K0ML Nor,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 185 29.84 CO Adams Northglenn K0ML,0
23,447.50000,442.50000,5.00000,-RPT,FM,N0OWY Co,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 60 31.41 CO Jefferson Conifer, Critchell Mountain N0OWY",0
24,448.12500,443.12500,5.00000,-RPT,FM,N0PYY Go,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 143 31.47 CO Jefferson Golden N0PYY,0
25,448.97500,443.97500,5.00000,-RPT,FM,W0GV Gol,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,8 137 31.47 CO Jefferson Golden W0GV,0
26,449.62500,444.62500,5.00000,-RPT,FM,KE0VH Go,TONE ENC,141.3 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,"8 139 31.84 CO Jefferson Golden, Lookout Mountain KE0VH",0
