Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,FM,Analog Bandwidth,IRLP,Last update
446.86,-5,100,K6JRM,Hemet,CA,OPEN,FM IRLP,196.92,SSW,,06,5218,33.74700165,-116.97100067,446.86,441.86,100,100,Riverside,On-Air,Hemet &amp; San Jacinto,Yes; analog capable.,,3912,2010-10-05
