Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Grid,Op Status,Coverage,Sponsor,Features,FM,Analog Bandwidth,Last update
147.075,0.6,110.9,KC6FMX,"Pomona, Sunset Ridge",CA,PRIVATE,FM,199.15,SW,,06,260,34.18759918,-117.69999695,147.075,147.675,110.9,110.9,Los Angeles,DM14DE,On-Air,"Greater Los Angeles, Orange, western San Bernardino &amp; Riverside counties.",FVARC,"Closed autopatch, e-power.",Yes; analog capable.,,2019-07-29
