Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,FM,Analog Bandwidth,Coordination,Last update
147.705,-0.6,131.8,K6ECS,"Victorville, Table Mtn",CA,OPEN,FM,189.38,SW,,06,471,34.3863889,-117.6894444,147.705,147.105,131.8,San Bernardino,DM14EJ,On-Air,"California high desert including Apple and Lucerne valleys; Lancaster, Palmdale and Antelope Valley north to Ridgecrest.",Yes; analog capable.,,TASMA,2020-03-25
