Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,FM,Analog Bandwidth,Last update
445.68,-5,141.3,KB6BZZ,Apple Valley,CA,OPEN,FM,163.09,SW,,06,12821,34.50080109,-117.18599701,445.68,440.68,141.3,San Bernardino,On-Air,"Victorville, Hesperia, Phelan, Pinon Hills, Lucerne Valley &amp; Oak Hills",Yes; analog capable.,,2015-08-05
