Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Local/Cluster,PAPA,County,Grid,Op Status,Coverage,Sponsor,Links,Notes,Nets,Web links,Coordination,Last update
449.36,-5,CC1,N6WZK,"San Antonio Heights, Sunset Ridge",CA,OPEN,DMR,199.27,SW,,06,2687,34.18669891,-117.70200348,449.36,444.36,1,1,310681,BrandMeister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local/Cluster 1 2 PAPA 1 7272 Local/Cluster 2 2 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",2,1,San Bernardino,DM14de,On-Air,"LA, Orange, Parts of San Diego and Riverside County.",SCRN and PAPA Systems,,"Operating DMR, 2 time slots only, no analog operation from this site",PAPA DMR Roundtable: Mon at 20:00. Talkgroup #3107.,http://www.papasys.com,SCRRBA,2019-11-28
