Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,FM,Analog Bandwidth,IRLP,Commands,Nets,Last update
447.7,-5,100,N6AZY,"Lone Pine, Alabama Hills",CA,OPEN,FM IRLP,166.41,W,,06,17992,36.56769943,-118.08999634,447.7,442.7,100,Inyo,On-Air,"Lone Pine, Alabama Hills, Keeler, Horseshoe meadows Road, Mt Whitney, Pacific Crest Trail, Hwy 395 N of Lone Pine, Independence, Big Pine, Bishop",N6AZY,E-power (solar).,Yes; analog capable.,,3545,Contact [email&nbsp;protected],Outdoor Adventure Net OAUSA.net: Thu 19:30-21:30.,2019-09-07
