Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,FM,Analog Bandwidth,Nets,Web links,Coordination,Last update
449.28,-5,123,WB6VSJ,Pine Cove,CA,OPEN,FM,189.45,SSW,,06,3106,33.76089859,-116.73799896,449.28,444.28,123,123,Riverside,On-Air,Use limited to the Hemet/San Jacinto area and the San Jacinto Mountains. Non-linked site of the Mountain Radio Network.,Mountain Radio Network,Yes; analog capable.,,Skywarn 1st &amp; 3rd Tuesdays 1900 hrs.,MRN Repeaters,SCRRBA,2019-06-30
