Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Features,FM,Analog Bandwidth,EchoLink,Notes,Coordination,Last update
445.92,-5,186.2,KD6AFA,"Claremont, Sunset Ridge",CA,OPEN,FM EchoLink,199.33,SW,ON - IDLE,06,976,34.18809891,-117.70500183,445.92,440.92,186.2,Los Angeles,DM14de,On-Air,"Los Angeles, Orange, western San Bernardino &amp; Riverside counties.",Linked.,Yes; analog capable.,,138314,Spanish.,SCRRBA,2019-06-05
