Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Sponsor,Affiliate,Features,FM,Analog Bandwidth,Links,IRLP,Notes,Nets,Coordination,Last update
145.44,-0.6,136.5,N6USO,"Pomona, Sunset Ridge",CA,OPEN,FM IRLP,199.33,SW,,06,257,34.18629837,-117.70300293,145.44,144.84,136.5,Los Angeles,DM14DE,On-Air,"East Los Angeles, west Riverside &amp; San Bernardino, and central Orange Counties.",N6USO,"Ham Watch , Tri-County ARA , Motorcycle ARC",5,Yes; analog capable.,,"Full-time to 445.48000 (K6TEM) at Arcadia, Santa Anita Ridge, CA . Full-time to 1282.82500 (K6TEM) at Pomona, Sunset Ridge, CA .",7304,All are welcome to link into system and remain linked to the N6USO repeater via IRLP Reflector Channel 9663. See web site for further info. Other repeaters will be joining in as permanent part of the system. Motorola Quantar Repeaters. Linked full time to IRLP reflector 9663.,TCARC: Sun at 1900. AR Newsline: Tue at 1930. Amateur Radio Newline Check in net at 19:30. Feel free to link onto Reflector 9663 for the net.,TASMA,2020-01-03
