ID,StateID,Callsign,Use,Status,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,Digital.DMR,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF.GroupID.Input,Digital.YSF.GroupID.Output
542,48,W5WX,Open,On-Air,,,35.37480164,-101.88300323,Potter,TX,"Amarillo, KVII Tower (ABC 7)",146.34,146.94,88.5,,,,,,Open ↑,Open ↓
