ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID
188,6,WA6YBN,Open,On-Air,,,35.47809982,-117.6989975,Kern,CA,"Ridgecrest, Randsburg Peak",144.74,145.34,100,,,,,27179
