ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
5218,6,K6JRM,Open,On-Air,,,33.74700165,-116.97100067,Riverside,CA,Hemet,441.86,446.86,100,100,,,,3912
