ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
3676,6,W6CPA,Open,On-Air,,,,34.35219955,-117.6740036,Los Angeles,CA,"Wrightwood, Blue Ridge",144.985,147.54,,,,W6CPA (C)
