ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.NXDN,Digital.YSF,Digital.DStar.Node
2461,6,K6IFR,Open,On-Air,,,,33.83029938,-116.54399872,Riverside,CA,Palm Springs,442.14,447.14,,,,,K6IFR (B)
