ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID
135,6,W6LIE,Open,On-Air,,,35.4510994,-118.58300018,Kern,CA,"Bakersfield, Breckenridge Mountain",144.55,145.15,100,,,,,2029
