ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
18321,6,W7BF,Private,On-Air,,,,,34.18809891,-117.70500183,Los Angeles,CA,"Claremont, Sunset Ridge",443.36,448.36
