ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
18306,6,KI6CHH,Private,On-Air,,,,,34.6867981,-118.15399933,Los Angeles,CA,Lancaster,440.22,445.22
