ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
2179,6,WV6H,Closed,Other,,,,,33.52330017,-116.42500305,Riverside,CA,"Anza, Toro Peak",1272.85,1284.85
