ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
1407,6,W6DXX,Closed,Other,,,,,34.06029892,-116.88400269,San Bernardino,CA,"Yucaipa, Little San Gorgonio Peak",440.14,445.14
