ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
841,6,N6QCU,Private,Other,,,,,34.2419014,-117.28500366,San Bernardino,CA,Crestline,222.6,224.2
