ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
2210,6,KM6NP,Closed,Other,,,,,34.18759918,-117.69999695,Los Angeles,CA,"Pomona, Sunset Ridge",1272.375,1284.375
