ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
13257,6,AI6BX,Open,On-Air,,,34.05559921,-117.18299866,San Bernardino,CA,Redlands,144.66,145.26,123,123,,,,7482
