ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID
2740,6,N6LXX,Open,On-Air,,,34.3516655,-117.67500305,Los Angeles,CA,"Wrightwood, Blue Ridge",53.08,53.58,107.2,100,,,,29883
