ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.P25,Digital.DStar,Digital.NXDN,Digital.YSF,Digital.DMR.ColorCode,Digital.DMR.ID
14467,6,KA6P,Open,On-Air,,,,34.3608017,-117.63300323,San Bernardino,CA,Wrightwood,444.0375,449.0375,,,,,2,310636
