ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
10521,6,WA6JBD,Private,On-Air,,,,,34.2329,-117.2783,San Bernardino,CA,Crestline,902.0125,927.95
