ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
5965,6,KI6WZX,Open,On-Air,,,,34.19599915,-117.0490036,San Bernardino,CA,"Running Springs , Keller Peak",441.34,446.34,,,,KI6WZX (B)
