ID,StateID,Callsign,Use,Status,DigitalTone,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,Digital.DMR,Digital.P25,Digital.DStar,Digital.NXDN,VOIP.AllStar,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires.ID,Digital.YSF.GroupID.Input,Digital.YSF.GroupID.Output
375,6,AB6MV,Open,On-Air,,33.95709991,-117.21700287,Riverside,CA,"Moreno Valley, Moreno Valley",146.055,146.655,103.5,,,,,,,,,65111,Open ↑,Open ↓
