ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID
2634,6,WI6RE,Open,On-Air,,,35.47800064,-117.69999695,Kern,CA,"Ridgecrest, El Paso Peak",443.8,448.8,100,,,,,1801
