ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
18267,6,K6UHF,Private,On-Air,,,,,34.35179901,-117.67500305,Los Angeles,CA,"Phelan, Blue Ridge",444.02,449.02
