ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
2211,6,WH6NZ,Closed,Other,,,,,34.18759918,-117.69999695,Los Angeles,CA,"Pomona, Sunset Ridge",1273.275,1285.275
