ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output
2180,6,N6GMS,Closed,Other,,,,,34.35440063,-117.67900085,Los Angeles,CA,"Valyermo, Blue Ridge",1273.125,1285.125
