Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Local Network,Wide Network,Talkgroup Network,Talkgroups,Worldwide,North America,WW English FT,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 310,TAC 311,USA 1776,Utah,Mountain Reg USA,PA (PA-525) Local,Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,County,Op Status,Coverage,Sponsor,Affiliate,Web links,Coordination,Last update
449.8,-5,CC1,KC7WST,Woodland Hills,UT,OPEN,DMR,177.72,WNW,,49,11316,40.01499939,-111.65000153,449.8,444.8,1,1,314901,BrandMeister c Record retrieved from radioid.net,BrandMeister US,BrandMeister,DMR-UTAH,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 WW English FT 1 13 PTT Data 1 100 DMRX 1 1 8001 Utah Statewide 2 1 13149 Local/Cluster 2 2 TAC 310 2 310 PTT TAC 311 2 311 PTT USA 1776 2 1776 PTT Utah 2 3149 Mountain Reg USA 2 3177 PA (PA-525) Local 2 3185 PTT Hytera USA 2 4639 PTT SNARS 2 6968 PTT Parrott 2 9998 PTT Audio Test 2 9999 PTT All TG's Off 2 111111 PTT All TG's On 2 222222 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,Utah,On-Air,Utah County,KC7WSU,Yeahmon Amateur Radio Club (YARC),http://www.dmr-utah.net,UVHFS,2019-12-15
