Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Grid,Op Status,Coverage,Sponsor,Features,FM,Analog Bandwidth,Links,Notes,Coordination,Last update
1293.625,-20,114.8,NX7R,"Henderson, Black Mountain",NV,OPEN,FM,13.47,SSE,,32,9471,36.00730133,-115.00700378,1293.625,1273.625,114.8,114.8,Clark,DM26LA,On-Air,Wide area. Lake Mead/Searchlight and beyond.,High Freq Data &amp; Rptr Assoc,10,Yes; analog capable.,,"Full-time to 448.62500 (NX7R) at Henderson, Black Mtn, NV .",4,SNRC,2017-01-18
