ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
8144,46,W0FUI,Open,On-Air,,,43.42509842,-103.48400116,Fall River,SD,Hot Springs,146.475,146.475,146.2,,,,,7976
