ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.AllStar,VOIP.EchoLink,VOIP.Wires,VOIP.IRLP.NodeID
3889,20,NW0K,Open,On-Air,,,39.39149857,-101.0739975,Thomas,KS,Colby,146.22,146.82,156.7,156.7,,,,7552
