ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID,VOIP.EchoLink.NodeID
17688,20,KY0J,Open,On-Air,,,37.75239944,-100.07700348,Ford,KS,Dodge City,448.35,443.35,123,123,,,27140,6891
