ID,StateID,Callsign,Use,Status,DigitalTone,Digital,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output,VOIP.EchoLink,VOIP.IRLP,VOIP.Wires,VOIP.AllStar.NodeID
4042,20,N7JYS,Open,Off-Air,,,38.93399811,-99.31500244,Ellis,KS,"Hays, K-Link",447.45,442.45,162.2,162.2,,,,42940
