ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
4538,40,K5GUD,Open,Other,,,,36.27600098,-99.33789825,Woodward,OK,Sharon,147.915,147.315,,,,K5GUD (C) Repeater
