ID,StateID,Callsign,Use,Status,SquelchTone,DigitalTone,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,Digital.DMR,Digital.P25,Digital.YSF,Digital.DStar.Node
4458,40,K5GUD,Open,Other,,,,36.43510056,-99.20480347,Woodward,OK,Mooreland,449.275,444.275,,,,K5GUD (B)
