Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
14,448.07500,443.07500,5.00 MHz,-DUP,DV,K7YI S,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 4237 UT Carbon Price Cedar Mountain K7YI,,,CQCQCQ,K7YI   B,K7YI   G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
15,448.07500,443.07500,5.00 MHz,-DUP,FM,N5EHP F,Tone,123.0 Hz,100.0 Hz,023,Both N,Off,8 91 CO Denver Denver N5EHP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
16,448.10000,443.10000,5.00 MHz,-DUP,FM,KC0CVU F,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 53 CO El Paso Colorado Springs Cheyenne Mountain KC0CVU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
17,448.12500,443.12500,5.00 MHz,-DUP,FM,N0PYY F,Tone,107.2 Hz,100.0 Hz,023,Both N,Off,8 143 CO Jefferson Golden N0PYY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
18,448.15000,443.15000,5.00 MHz,-DUP,FM,W0GJT FEI,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 153 CO Mesa Grand Junction W0GJT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
19,448.15000,443.15000,5.00 MHz,-DUP,FM,KB0TUC F,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 248 CO Custer Westcliffe KB0TUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
20,448.15000,443.15000,5.00 MHz,-DUP,FM,WE0FUN FLE,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 9765 CO Denver Denver Green Valley Ranch WE0FUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
21,448.20000,443.20000,5.00 MHz,-DUP,FM,KC5WDV F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 13539 NM McKinley Gallup Deza Bluffs KC5WDV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
22,448.22500,443.22500,5.00 MHz,-DUP,FM,N0SZ F,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 8197 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
23,448.25000,443.25000,5.00 MHz,-DUP,FM,N0KG F,Tone,123.0 Hz,100.0 Hz,023,Both N,Off,8 8198 CO El Paso Colorado Springs Broadmoor Area N0KG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
24,448.27500,443.27500,5.00 MHz,-DUP,FM,W0BG F,Tone,156.7 Hz,100.0 Hz,023,Both N,Off,8 8199 CO Arapahoe Aurora W0BG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
25,448.30000,443.30000,5.00 MHz,-DUP,FM,W7CEU F,Tone,88.5 Hz,100.0 Hz,023,Both N,Off,49 2765 UT Carbon Price Wood Hill W7CEU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
26,448.30000,443.30000,5.00 MHz,-DUP,FM,AA0L F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 8200 CO El Paso Colorado Springs AA0L,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
27,448.30000,443.30000,5.00 MHz,-DUP,FM,K7GX FEI,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 10061 UT Carbon Price Wood Hill K7GX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
28,448.40000,443.40000,5.00 MHz,-DUP,FM,N0ZUQ F,Tone,94.8 Hz,100.0 Hz,023,Both N,Off,8 8202 CO Arapahoe Aurora N0ZUQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
29,448.40000,443.40000,5.00 MHz,-DUP,FM,KE0VH FW,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 18892 CO Arapahoe Aurora 225 and Parker Road KE0VH,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
30,448.42500,443.42500,5.00 MHz,-DUP,FM,W0CRA F,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 16547 CO Douglas Larkspur Westcreek W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
31,448.45000,443.45000,5.00 MHz,-DUP,FM,KB0SRJ F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 54 CO El Paso Colorado Springs Pikes Peak KB0SRJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
32,448.50000,443.50000,5.00 MHz,-DUP,FM,KB0UDD F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 92 CO Denver Aurora Smokey Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
33,448.52500,443.52500,5.00 MHz,-DUP,FM,N0EPA FE,Tone,151.4 Hz,100.0 Hz,023,Both N,Off,8 176 CO Boulder Longmont N0EPA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
34,448.55000,443.55000,5.00 MHz,-DUP,FM,W0KIZ F,Tone,82.5 Hz,100.0 Hz,023,Both N,Off,8 93 CO Denver Denver W0KIZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
35,448.55000,443.55000,5.00 MHz,-DUP,FM,K7SDC FI,Tone,88.5 Hz,100.0 Hz,023,Both N,Off,49 274 UT Emery Castle Dale Cedar Mountain K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
36,448.57500,443.57500,5.00 MHz,-DUP,FM,WZ0N F,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 9840 CO Park Hartsel WZ0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
37,448.60000,443.60000,5.00 MHz,-DUP,FM,WA7VHF F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 11827 UT San Juan Page Navajo Mountain WA7VHF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
38,448.60000,443.60000,5.00 MHz,-DUP,FM,W0MOG F,Tone,114.8 Hz,100.0 Hz,023,Both N,Off,8 55 CO El Paso Colorado Springs W0MOG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
39,448.62500,443.62500,5.00 MHz,-DUP,FM,W0TX F,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 112 CO Jefferson Golden Centennial Cone W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
40,448.62500,443.62500,5.00 MHz,-DUP,FM,KC5EVE F,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,8 115 CO La Plata Durango KC5EVE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
41,448.65000,443.65000,5.00 MHz,-DUP,FM,NX0G F,Tone,107.2 Hz,100.0 Hz,023,Both N,Off,8 251 CO Teller Woodland Park NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
42,448.67500,443.67500,5.00 MHz,-DUP,FM,W0CFI F,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 94 CO Denver Idaho Springs Squaw Mountain W0CFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,448.70000,443.70000,5.00 MHz,-DUP,FM,WQ8M F,Tone,146.2 Hz,100.0 Hz,023,Both N,Off,8 274 CO Douglas Parker WQ8M,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,448.72500,443.72500,5.00 MHz,-DUP,FM,KA0TTF F,Tone,123.0 Hz,100.0 Hz,023,Both N,Off,8 56 CO El Paso Colorado Springs Fillmore Hill KA0TTF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,448.75000,443.75000,5.00 MHz,-DUP,FM,N0ELY F,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 8204 CO Jefferson Lakewood N0ELY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,448.75000,443.75000,5.00 MHz,-DUP,FM,NA7DB F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 169 UT San Juan Page (az) Navajo Mountain NA7DB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,448.80000,443.80000,5.00 MHz,-DUP,FM,W0ENO FE,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 177 CO Boulder Longmont W0ENO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,448.80000,443.80000,5.00 MHz,-DUP,FM,KB0SRJ F,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 57 CO El Paso Colorado Springs ~2 mi ENE USAFA North Gate KB0SRJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
