Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
16,145.11500,144.51500,600 kHz,-DUP,FM,W0UPS,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 123 105.00 CO Larimer Fort Collins Horsetooth Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
17,146.62500,146.02500,600 kHz,-DUP,FM,W0UPS,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 246 116.00 CO Larimer Fort Collins Buckhorn Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
18,146.85000,146.25000,600 kHz,-DUP,FM,W0UPS,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 156 88.00 CO Weld Greeley UNC W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
19,447.27500,442.27500,5.00 MHz,-DUP,FM,W0UPS,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 126 105.00 CO Larimer Fort Collins Horsetooth Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
20,447.70000,442.70000,5.00 MHz,-DUP,FM,W0UPS,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 5853 115.00 CO Larimer Fort Collins Buckhorn Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
21,147.12000,147.72000,600 kHz,+DUP,FM,W0VTL,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 160 213.00 CO Gunnison Gunnison W0VTL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
22,146.94000,146.34000,600 kHz,-DUP,FM,W0WYX,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 81 52.00 CO Clear Creek Idaho Springs Squaw Mountain W0WYX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
23,449.82500,444.82500,5.00 MHz,-DUP,FM,W0WYX,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,8 266 37.00 CO Boulder Broomfield W0WYX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
24,146.88000,146.28000,600 kHz,-DUP,FM,W5PDO,None,100.0 Hz,100.0 Hz,023,Both N,Off,35 194 432.00 NM Los Alamos Los Alamos Barranca Mesa W5PDO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
25,145.19000,144.59000,600 kHz,-DUP,FM,W5SF,T Sql,162.2 Hz,162.2 Hz,023,Both N,Off,35 118 436.00 NM Los Alamos Los Alamos Pajarito Mountain W5SF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
26,147.04000,147.64000,600 kHz,+DUP,FM,W7BAR,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 181 409.00 UT Uintah Vernal Grizzly Ridge W7BAR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
